time,algo,attack,efficacite,cout,robustesse,redondance,disparite,criticite
96,KMeans,none,0.9486607142857143,494,1.0,1.7901785714285714,0.17280701754385963,5.0
97,none,none,0.704615384615387,2700,1.0,9.152564102564103,0.49287286364079036,0.0
97,KMeans,none,0.9083333333333332,522,1.0,2.0136363636363637,0.24222582972582973,15.0
97,KMeans,none,0.9083333333333332,522,1.0,2.0136363636363637,0.24222582972582973,15.0
98,none,none,0.704615384615387,2700,1.0,9.152564102564103,0.48886443900479437,0.0
98,KMeans,none,0.9422657952069718,344,1.0,1.3660130718954249,0.1375,25.0
98,KMeans,none,0.9422657952069718,344,1.0,1.3660130718954249,0.1375,25.0
99,none,none,0.705149572649575,2694,1.0,8.773076923076923,0.49178515232968345,0.0
99,KMeans,none,0.9130434782608694,494,1.0,1.8502415458937198,0.25,30.0
99,KMeans,none,0.9130434782608694,494,1.0,1.8502415458937198,0.25,30.0
